source,target,weight
Sr,Bi2Sr2.8Nd0.2Cu2O,2.8
Sr,Bi2Sr2.7Nd0.3Cu2O,2.7
Sr,Bi2Sr2.6Nd0.4Cu2O,2.6
Sr,Bi2Sr2.5Nd0.5Cu2O,2.5
Sr,Bi2Sr2Ca1Cu2O,2
Sr,Bi2Sr1.9La0.1Ca1Cu2O,1.9
Sr,Bi2Sr1.8La0.2Ca1Cu2O,1.8
Sr,Bi2Sr1.7La0.3Ca1Cu2O,1.7
Sr,Bi2Sr1.6La0.4Ca1Cu2O,1.6
Sr,Bi2Sr1.5La0.5Ca1Cu2O,1.5
Sr,Bi2Sr1.4La0.6Ca1Cu2O,1.4
Sr,Bi1Sr1Cu1O,1
Sr,Bi1Sr0.95Nd0.05Cu1O,0.95
Sr,Bi1Sr0.9Nd0.1Cu1O,0.9
Sr,Bi1Sr0.85Nd0.15Cu1O,0.85
Sr,Bi1Sr0.8Nd0.2Cu1O,0.8
Sr,Bi1Sr0.75Nd0.25Cu1O,0.75
Sr,Bi1Sr0.7Nd0.3Cu1O,0.7
Sr,Bi1Sr0.65Nd0.35Cu1O,0.65
Sr,Tl2.5Nd1Sr2Cu2.5O,2
Sr,Tl2.5Pb0.2Nd1Sr2Cu2.5O,2
Sr,Tl2.5Pb0.5Nd1Sr2Cu2.5O,2
Sr,Tl2.5Pb0.6Nd1Sr2Cu2.5O,2
Sr,Tl2.5Pb0.7Nd1Sr2Cu2.5O,2
Sr,Tl2.5Pb1Nd1Sr2Cu2.5O,2
Sr,Tl2.5Pb0.3Pr1Sr2Cu2.5O,2
Sr,Tl2.5Pb0.5Pr1Sr2Cu2.5O,2
Sr,Tl2.5Pb0.65Pr1Sr2Cu2.5O,2
Sr,Tl2.5Pb0.8Pr1Sr2Cu2.5O,2
Sr,Tl2.5Pb1Pr1Sr2Cu2.5O,2
Sr,Bi2Ca1Sr2Cu2O8,2
Sr,Tl1.5Pb0.3Nd2Sr2Cu2O,2
Sr,Tl1.5Pb0.5Nd2Sr2Cu2O,2
Sr,Tl1.5Pb0.7Nd2Sr2Cu2O,2
Sr,Tl1.5Pb1Nd2Sr2Cu2O,2
Sr,Tl1.5Pb0.5Sm2Sr2Cu2O,2
Sr,Tl1.5Pb0.5Pr2Sr2Cu2O,2
Sr,Tl1.5Nd1Sr2Cu3O,2
Sr,Tl1.5Nd2Sr2Cu3O,2
Sr,Tl1.5Pb0.5Nd1Sr2Cu3O,2
Sr,Tl1.5Pb0.5Nd2Sr2Cu3O,2
Sr,Tl1.5Nd2Sr2Cu2O,2
Sr,Sm1La0.75Sr0.25Cu1O3.95,0.25
Sr,Bi1Sr1Cu1O,1
Sr,Bi1.95La0.05Sr1Cu1O,1
Sr,La1.8Sr0.2Cu1O4,0.2
Sr,La1.92Sr0.08Cu1O,0.08
Sr,La1.88Sr0.12Cu1O,0.12
Sr,La1.84Sr0.16Cu1O,0.16
Sr,La1.8Sr0.2Cu1O,0.2
Sr,La1.76Sr0.24Cu1O,0.24
Sr,La1.91Sr0.09Cu1O4,0.09
Sr,Bi2Sr2Ca2Cu2O,2
Sr,La1.925Sr0.075Cu1O4,0.075
Sr,La1.887Sr0.113Cu1O4,0.113
Sr,La1.812Sr0.188Cu1O4,0.188
Sr,La1.775Sr0.225Cu1O4,0.225
Sr,La1.737Sr0.263Cu1O4,0.263
Sr,Bi2Sr2Ca1Cu2O8,2
Sr,Bi2Sr2Ca1Cu2O8,2
Sr,Bi2Sr2Ca1Cu2O,2
Sr,Y1Ba1.9Sr0.1Cu3O6.89,0.1
Sr,Y0.9Er0.1Ba1.9Sr0.1Cu3O7,0.1
Sr,Bi2Sr2Ca1Cu2O,2
Sr,Bi2Sr2Ca1Cu2O8,2
Sr,La1.8Sr0.2Cu1O4,0.2
Sr,La1.8Sr0.2Cu1O4,0.2
Sr,Bi4.1Sr2.4Ca2.4Cu4O,2.4
Sr,La1.8Sr0.2Cu1O4,0.2
Sr,Bi1.7Pb0.2Sb0.1Sr2Ca2Cu3O,2
Sr,Bi1.6Pb0.3Sb0.1Sr2Ca2Cu3O,2
Sr,Bi1.5Pb0.4Sb0.1Sr2Ca2Cu3O,2
Sr,Bi1.4Pb0.5Sb0.1Sr2Ca2Cu3O,2
Sr,La1.8Sr0.2Cu1O4,0.2
Sr,Bi2Sr2Ca1Cu2O8,2
Sr,Bi2Sr2Ca6Cu8O19,2
Sr,Bi2Sr2Ca1Cu2O8,2
Sr,Bi2Sr2Ca2Cu4O11,2
Sr,Bi2.15Sr1.68Ca1.17Cu2O8,1.68
Sr,Tl0.5Pb0.5Ca0.8Er0.2Sr2Cu2O,2
Y,Y1Ba1.5Ca0.5Cu3O7,1
Y,Y0.4Ba0.6Cu1O,0.4
Y,Y0.4Ba0.6Cu1O,0.4
Y,Y1Ba2Cu3O,1
Y,Y1.6Ba2.4Cu3O10,1.6
Y,Y1.2Ba1.8Cu2O7,1.2
Y,Y0.8Ba1.2Cu1O4,0.8
Y,Y1Ba2Cu3O,1
Y,Y0.3Ba0.7Cu1O3,0.3
Y,Y0.8Ba1.2Cu1O,0.8
Y,Y0.6Ba0.9Cu1O,0.6
Y,Y0.4Ba0.6Cu1O,0.4
Y,Y0.9Ba0.1Cu1O4,0.9
Y,Y1Ba2Cu2.85Fe0.15O7,1
Y,Y1Ba2Cu2.7Fe0.3O7,1
Y,Y1Ba2Cu2.97Fe0.03O7,1
Y,Y1Ba2Cu2.94Fe0.06O7,1
Y,Y1Ba2Cu2.88Fe0.12O7,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu3S1O6,1
Y,Y1Ba2Cu3Cl1O6,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu3O7,1
Y,Y0.1Gd0.9Ba2Cu3O8,0.1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu3O7,1
Y,Y3Ba5Cu4Nb1O18,3
Y,Y1Ba2Cu3O9,1
Y,Y1Ba2Cu3O6.9,1
Y,Y1.5Ba1.5Cu3O,1.5
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu2.75Ni0.25O7,1
Y,Y1Ba2Cu2.95Al0.05O7,1
Y,Y1Ba2Cu2.9Al0.1O7,1
Y,Y1Ba2Cu2.89Al0.11O7,1
Y,Y1Ba2Cu2.88Al0.12O7,1
Y,Y1Ba2Cu2.87Al0.13O7,1
Y,Y1Ba2Cu2.865Al0.135O7,1
Y,Y1Ba2Cu2.82Al0.18O7,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu3O6.8,1
Y,Y1Ba2Cu3H0.14O7,1
Y,Y1Ba2Cu3H0.48O7,1
Y,Y1Ba2Cu3H1O7,1
Y,Y1Ba2Cu3O9,1
Y,Y1Ba2Cu3O6.72,1
Y,Y1Ba2.01Cu2.81Ni0.19O6.7,1
Y,Y1Ba2.02Cu2.18Zn0.82O7,1
Y,Y1Ba1.99Cu2.847Ag0.153O6.7,1
Y,Y1Ba2Cu2.902Pt0.098O6.4,1
Y,Y1Ba2.01Cu2.7Co0.3O6.8,1
Y,Y1.01Ba2.01Cu2.906Ni0.094O6.7,1.01
Y,Y1Ba2Cu2.697Mn0.303O6.9,1
Y,Y1Ba2Cu2.844Fe0.156O7,1
Y,Y1.01Ba2.01Cu2.697Fe0.303O,1.01
Y,Y1Ba2Cu3O6.9,1
Y,Y0.99Ba1.99Cu2.847Li0.153O6.4,0.99
Y,Y1.01Ba2.03Cu2.808Li0.192O6.6,1.01
Y,Y1Ba2Cu2.85Fe0.15O7,1
Y,Y1Ba2Cu2.85Fe0.15O7,1
Y,Y1Ba2Cu2.7Fe0.3O7,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu2.955Fe0.045O7,1
Y,Y1Ba2Cu2.955Fe0.045O7,1
Y,Y1Ba2Cu2.895Fe0.105O7,1
Y,Y1Ba2Cu3F0.825O,1
Y,Y1Ba2Cu3F1.65O5.675,1
Y,Y1Ba2Cu3F0.066O,1
Y,Y1Ba2Cu3F0.066O,1
Y,Y1Ba2Cu3F0.165O,1
Y,Y1Ba2Cu3F0.016O,1
Y,Y1Ba2Cu3F0.033O,1
Y,Y1Ba2Cu3F0.05O,1
Y,Y1Ba2Cu3O,1
Y,Y1Ba2Cu3O,1
Y,Y1Ba2Cu3O,1
Y,Y1Ba2Cu2.85Ti0.15O,1
Y,Y1Ba2Cu2.7Ti0.3O,1
Y,Y1Ba2Cu2.55Ti0.45O,1
Y,Y1Ba2Cu2.4Ti0.6O,1
Y,Y1Ba2Cu2.25Ti0.75O,1
Y,Y1Ba2Cu2.1Ti0.9O,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu2.841Co0.159O6.8,1
Y,Y1Ba2.01Cu2.806Cr0.194O7.3,1
Y,Y1Ba2Cu3O6.74,1
Y,Y1Ba2Cu2.98Fe0.02O6.93,1
Y,Y1Ba2Cu2.95Fe0.05O6.92,1
Y,Y1Ba2Cu2.9Fe0.1O6.92,1
Y,Y1Ba2Cu2.8Fe0.2O6.93,1
Y,Y1Ba2Cu2.6Fe0.4O7,1
Y,Y1Ba2Cu2.95Al0.05O6.93,1
Y,Y1Ba2Cu2.9Al0.1O6.93,1
Y,Y1Ba2Cu2.8Al0.2O6.91,1
Y,Y1Ba2Cu2.7Al0.3O6.99,1
Y,Y1Ba2Cu2.6Al0.4O7,1
Y,Y1Ba2Cu2.9Ni0.1O6.87,1
Y,Y1Ba2Cu2.8Ni0.2O6.82,1
Y,Y1Ba2Cu2.98Co0.02O6.9,1
Y,Y1Ba2Cu2.95Co0.05O6.92,1
Y,Y1Ba2Cu2.9Co0.1O6.82,1
Y,Y1Ba2Cu2.8Co0.2O6.83,1
Y,Y1Ba2Cu2.7Co0.3O6.88,1
Y,Y1Ba2Cu2.7Ni0.3O6.97,1
Y,Y1Ba2Cu2.9Zn0.1O6.81,1
Y,Y1Ba2Cu2.8Zn0.2O6.79,1
Y,Y1Ba2Cu2.7Zn0.3O6.74,1
Y,Y1Ba2Cu3O6.85,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu3O6.8,1
Y,Y1.2Ba0.8Cu1O4,1.2
Y,Y1.2Ba0.8Cu1O4,1.2
Y,Y1Ba2Cu2.9Fe0.1O,1
Y,Y1Ba2Cu2.8Fe0.2O,1
Y,Y1Ba2Cu2.7Fe0.3O,1
Y,Y1Ba2Cu2.6Fe0.4O,1
Y,Y1Ba2Cu2.9Ni0.1O,1
Y,Y1Ba2Cu2.8Ni0.2O,1
Y,Y1Ba2Cu2.9Co0.1O,1
Y,Y1Ba2Cu2.7Co0.3O,1
Y,Y1Ba2Cu2.6Co0.4O,1
Y,Y1Ba2Cu2.9Zn0.1O,1
Y,Y1Ba2Cu2.8Zn0.2O,1
Y,Y1Ba2Cu3O,1
Y,Y1Ba2Cu3O,1
Y,Y1Ba2Cu2.94Ga0.06O7,1
Y,Y1Ba2Cu2.85Ga0.15O7,1
Y,Y1Ba2Cu2.7Ga0.3O7,1
Y,Y1Ba2Cu3O6.98,1
Y,Y1Ba2Cu2.88Fe0.12O7,1
Y,Y1Ba2Cu2.97Mo0.03O,1
Y,Y1Ba2Cu2.94Mo0.06O,1
Y,Y1Ba2Cu2.895Mo0.105O,1
Y,Y1Ba2Cu2.85Mo0.15O,1
Y,Y1Ba2Cu2.97Zn0.03O,1
Y,Y1Ba2Cu2.94Zn0.06O,1
Y,Y1Ba2Cu2.895Zn0.105O,1
Y,Y1Ba2Cu2.85Zn0.15O,1
Y,Y1Ba2Cu2.97Al0.03O,1
Y,Y1Ba2Cu2.94Al0.06O,1
Y,Y1Ba2Cu2.885Al0.105O,1
Y,Y1Ba2Cu2.85Al0.15O,1
Y,Y1Ba1.95La0.05Cu3O,1
Y,Y1Ba1.85La0.15Cu3O,1
Y,Y1Ba1.75La0.25Cu3O,1
Y,Y1Ba1.65La0.35Cu3O,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu3HO7,1
Y,Y1Ba2Cu3HO7,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu3O6.89,1
Y,Y1Ba2Cu3S0.03O7.12,1
Y,Y1Ba2Cu3S0.06O7.23,1
Y,Y1Ba2Cu3S0.12O7.28,1
Y,Y1Ba2Cu3O,1
Y,Y1Ba2Cu2.975Zn0.025O,1
Y,Y1Ba2Cu2.95Zn0.05O,1
Y,Y1Ba2Cu2.925Zn0.075O,1
Y,Y1Ba2Cu2.9Zn0.1O,1
Y,Y1Ba2Cu2.85Zn0.15O,1
Y,Y1Ba2Cu2.8Zn0.2O,1
Y,Y1Ba2Cu2.7Zn0.3O,1
Y,Y1Ba2Cu3O6.9,1
Y,Y1Ba2Cu2.5Ni0.5O7,1
Y,Y1La2Ba3Cu6O14.53,1
Y,Y1La1.8Ba3.2Cu6O14.49,1
Y,Y1La1.6Ba3.4Cu6O14.38,1
Y,Y1La1.4Ba3.6Cu6O14.2,1
Y,Y1La1.2Ba3.8Cu6O14.07,1
Y,Y1La1Ba4Cu6O13.95,1
Y,Y2La1Ba3Cu6O14.17,2
Y,Y2La0.8Ba3.2Cu6O14.2,2
Y,Y2La0.6Ba3.4Cu6O14.02,2
Y,Y2La0.4Ba3.6Cu6O13.91,2
Y,Y2La0.2Ba3.8Cu6O13.92,2
Y,Y2La0.15Ba3.85Cu6O13.99,2
Y,Y2La0.1Ba3.9Cu6O13.94,2
Y,Y2Ba4Cu6O13.9,2
Y,Y1Ba2Cu3O6.94,1
Y,Y1Ba1.975La0.025Cu3O6.95,1
Y,Y1Ba1.95La0.05Cu3O6.9,1
Y,Y1Ba1.925La0.075Cu3O6.9,1
Y,Y1Ba1.9La0.1Cu3O6.9,1
Y,Y1Ba1.8La0.2Cu3O6.95,1
Y,Y1Ba1.7La0.3Cu3O7,1
Y,Y1Ba1.6La0.4Cu3O7.05,1
Y,Y1Ba1.5La0.5Cu3O7.08,1
Y,Y1Ba2Cu3O,1
Y,Y1Ba2Cu3O,1
Y,Y1Ba2Cu2.8Co0.2O7.04,1
Y,Y1Ba2Cu2.97Co0.03O6.96,1
Y,Y1Ba2Cu2.925Co0.075O6.97,1
Y,Y1Ba2Cu2.85Co0.15O7.03,1
Y,Y1Ba2Cu2.775Co0.225O6.99,1
Y,Y1Ba2Cu2.7Co0.3O7.11,1
Y,Y1Ba2Cu2.94Ni0.06O7.01,1
Y,Y1Ba2Cu2.85Ni0.15O6.84,1
Y,Y1Ba2Cu2.7Ni0.3O6.88,1
Y,Y1Ba2Cu2.4Ni0.6O6.94,1
Y,Y0.875Lu0.125Ba2Cu3O,0.875
Y,Y0.75Lu0.25Ba2Cu3O,0.75
Y,Y0.625Lu0.375Ba2Cu3O,0.625
Y,Y0.5Lu0.5Ba2Cu3O,0.5
Y,Y0.375Lu0.625Ba2Cu3O,0.375
Y,Y0.25Lu0.75Ba2Cu3O,0.25
Y,Y0.125Lu0.875Ba2Cu3O,0.125
Y,Y1Ba2Cu3O6.94,1
Y,Y1Ba2Cu3O6.89,1
Y,Y1Ba2Cu3O6.84,1
Y,Y1Ba2Cu3O6.83,1
Y,Y1Ba2Cu3O6.75,1
Y,Y1Ba2Cu3O6.7,1
Y,Y1Ba2Cu3O6.4,1
Y,Y1Ba2Cu2.955Fe0.045O6.89,1
Y,Y1Ba2Cu2.9Fe0.1O6.92,1
Y,Y1Ba2Cu2.52Al0.48O6.74,1
Y,Y1Ba2Cu2.05Al0.95O6.7,1
Y,Y1Ba2Cu2.095Al0.095O6.81,1
Y,Y1Ba2Cu2.98Zr0.02O6.84,1
Y,Y1Ba2Cu2.94Zr0.06O6.81,1
Y,Y1Ba2Cu2.98Zr0.2O6.75,1
Y,Y1Ba2Cu2.98Fe0.02O6.93,1
Y,Y1Ba2Cu2.994Zn0.006O6.63,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba1.48Sr0.52Cu3O7,1
Y,Y1Ba1.48Sr0.52Cu3O7,1
Y,Y1Ba2Cu3O6.75,1
Y,Y1Ba2Cu3O6.72,1
Y,Y1Ba2Cu3O6.62,1
Y,Y1Ba2Cu3O6.8,1
Y,Y1Ba2Cu3O,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu2.82Fe0.18O,1
Y,Y1Ba2Cu2.7Fe0.3O,1
Y,Y1Ba2Cu3O6.55,1
Y,Y1Ba2Cu2.85Ag0.15O7,1
Y,Y1Ba2Cu3O6.9,1
Y,Y1Ba2Cu3O6.82,1
Y,Y1Ba2Cu3O6.66,1
Y,Y1Ba2Cu3O6.47,1
Y,Y1Ba2Cu3O6.46,1
Y,Y1Ba2Cu4O8,1
Y,Y1Ba2Cu3O6.86,1
Y,Y1Ba2Cu3O6.96,1
Y,Y1Ba2Cu2.95Ni0.05O,1
Y,Y1Ba2Cu2.9Ni0.1O,1
Y,Y1Ba2Cu2.95Zn0.05O,1
Y,Y1Ba2Cu2.9Zn0.1O,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu3O6.962,1
Y,Y1Ba2La1.94Cu3O6.963,1
Y,Y1Ba1.92La0.08Cu3O6.965,1
Y,Y1Ba1.9La0.1Cu3O6.975,1
Y,Y1Ba1.86La0.14Cu3O6.98,1
Y,Y1Ba1.8La0.2Cu3O7.013,1
Y,Y1Ba1.76La0.24Cu3O7.024,1
Y,Y1Ba1.7La0.3Cu3O7.059,1
Y,Y1Ba1.66La0.34Cu3O7.073,1
Y,Y1Ba1.6La0.4Cu3O7.083,1
Y,Y1Ba1.54La0.46Cu3O7.118,1
Y,Y1Ba2Cu2.95Co0.05O6.88,1
Y,Y1Ba2Cu2.9Co0.1O6.89,1
Y,Y1Ba2Cu2.7Co0.3O6.93,1
Y,Y1Ba2Cu2.82Fe0.18O7,1
Y,Y1Ba2Cu2.64Fe0.36O7,1
Y,Bi2Ca1.5Y0.5Sr1Cu2O8,0.5
Y,Y1Pb1Sr2Ca3Cu4O,1
Y,Y1Ba2Cu3O,1
Y,Y1Ba2Cu3O6.96,1
Y,Y1Ba2Cu3O6.45,1
Y,Y1Ba2Cu3O6.5,1
Y,Y1Ba2Cu3O6.8,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu3O6.8,1
Y,Y1Ba2Cu3O6.95,1
Y,Y0.9Pr0.1Ba2Cu3O7,0.9
Y,Y0.8Pr0.2Ba2Cu3O7,0.8
Y,Y0.7Pr0.3Ba2Cu3O7,0.7
Y,Y0.6Pr0.4Ba2Cu3O7,0.6
Y,Y0.5Pr0.5Ba2Cu3O7,0.5
Y,Bi2Sr2Ca0.9Y0.1Cu2O8,0.1
Y,Bi2Sr2Ca0.8Y0.2Cu2O8,0.2
Y,Bi2Sr2Ca0.7Y0.3Cu2O8,0.3
Y,Bi2Sr2Ca0.6Y0.4Cu2O8,0.4
Y,Bi2Sr2Ca0.5Y0.5Cu2O8,0.5
Y,Bi2Sr2Ca0.55Y0.45Cu2O8,0.45
Y,Y1Ba2Cu3O6.96,1
Y,Y0.9Pr0.1Ba2Cu3O6.91,0.9
Y,Y0.8Pr0.2Ba2Cu3O6.91,0.8
Y,Y0.7Pr0.3Ba2Cu3O6.88,0.7
Y,Y0.65Pr0.35Ba2Cu3O7.01,0.65
Y,Y0.6Pr0.4Ba2Cu3O6.9,0.6
Y,Y0.55Pr0.45Ba2Cu3O7.01,0.55
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu3O7.1,1
Y,Y1Ba2Cu3O6.9,1
Y,Y1Ba2Cu2.9Zn0.1O6.94,1
Y,Y1Ba2Cu2.9Al0.1O7.1,1
Y,Y1Ba2Cu2.9Sn0.1O7.28,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu2.97Al0.03O7,1
Y,Y1Ba2Cu2.94Al0.06O7,1
Y,Y1Ba2Cu2.88Al0.12O7,1
Y,Y1Ba2Cu2.82Al0.18O7,1
Y,Y1Ba2Cu2.76Al0.24O7,1
Y,Y1Ba2Cu2.7Al0.3O7,1
Y,Y1Ba2Cu2.97Fe0.03O7,1
Y,Y1Ba2Cu2.949Fe0.051O7,1
Y,Y1Ba2Cu2.901Fe0.099O7,1
Y,Y1Ba2Cu2.799Fe0.201O7,1
Y,Y1Ba2Cu3O7,1
Y,Y0.33Ba0.67Cu3O,0.33
Y,Y2Ba3Cu5O,2
Y,Y1Ba2Cu3O7.1,1
Y,Y1.1Ba2Cu3O,1.1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu2.94Ga0.06O7,1
Y,Y1Ba2Cu2.91Ga0.09O7,1
Y,Y1Ba2Cu2.88Ga0.12O7,1
Y,Y1Ba2Cu2.85Ga0.15O7,1
Y,Y1Ba2Cu2.82Ga0.18O7,1
Y,Y1Ba2Cu2.76Ga0.24O7,1
Y,Y1Ba2Cu2.7Ga0.3O7,1
Y,Y1Ba2Cu3O6.94,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu3O6.78,1
Y,Y1Ba2Cu3O6.76,1
Y,Y1Ba2Cu3O6.72,1
Y,Y1Ba2Cu3O6.6,1
Y,Y1Ba2Cu3O6.53,1
Y,Y1Ba2Cu3O6.51,1
Y,Y1Ba2Cu3O6.3,1
Y,Y1Ba2Cu2.73Fe0.27O7.1,1
Y,Y1Ba2Cu3O6.41,1
Y,Y1Ba2Cu3O6.89,1
Y,Y1Ba2Cu3O6.67,1
Y,Y1Ba2Cu3O6.56,1
Y,Y1Ba2Cu3O6.49,1
Y,Y1Ba2Cu2.955Fe0.045O7,1
Y,Y1Ba2Cu2.895Fe0.105O7,1
Y,Y1Ba2Cu2.85Fe0.15O7,1
Y,Y1Ba2Cu2.7Fe0.3O7,1
Y,Y1Ba2Cu2.829Zn0.171O7,1
Y,Y1Ba2Cu2.85Zn0.15O7,1
Y,Y1Ba2Cu2.868Zn0.132O7,1
Y,Y1Ba2Cu2.901Zn0.099O7,1
Y,Y1Ba2Cu2.919Zn0.081O7,1
Y,Y1Ba2Cu2.949Zn0.051O7,1
Y,Y1Ba2Cu2.97Zn0.03O7,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu3S0.001O7,1
Y,Y1Ba2Cu3S0.05O7,1
Y,Y1Ba2Cu3Se0.05O7,1
Y,Y1Ba2Cu3O6.9,1
Y,Bi2Sr2Ca0.67Y0.33Cu2O8,0.33
Y,Bi2Sr2Ca0.83Y0.17Cu2O8,0.17
Y,Bi2Sr2Ca0.5Y0.5Cu2O8,0.5
Y,Y1Ba1.95Cs0.05Cu3O7,1
Y,Y1Ba2Cu3O6.9,1
Y,Y1Ba2Cu3O6.95,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu3O7,1
Y,Y0.96Tb0.04Ba2Cu3O7,0.96
Y,Y0.92Tb0.08Ba2Cu3O7,0.92
Y,Y0.88Tb0.12Ba2Cu3O7,0.88
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu2.97Ga0.03O7,1
Y,Y1Ba2Cu2.94Ga0.06O7,1
Y,Y1Ba2Cu2.91Ga0.09O7,1
Y,Y1Ba2Cu2.88Ga0.12O7,1
Y,Y1Ba2Cu2.85Ga0.15O7,1
Y,Y1Ba2Cu2.82Ga0.18O7,1
Y,Y1Ba2Cu2.79Ga0.21O7,1
Y,Y1Ba2Cu2.76Ga0.24O7,1
Y,Y1Ba2Cu2.73Ga0.27O7,1
Y,Y1Ba2Cu2.67Ga0.33O7,1
Y,Y1Ba2Cu2.61Ga0.39O7,1
Y,Y1Ba2Cu2.55Ga0.45O7,1
Y,Y1Ba2Cu2.4Ga0.6O7,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu2.97Zn0.03O7,1
Y,Y1Ba2Cu2.94Zn0.06O7,1
Y,Y1Ba2Cu2.91Zn0.09O7,1
Y,Y1Ba2Cu2.88Zn0.12O7,1
Y,Y1Ba2Cu2.85Zn0.15O7,1
Y,Y1Ba2Cu2.82Zn0.18O7,1
Y,Y1Ba2Cu2.885Zn0.195O7,1
Y,Y1Ba2Cu2.79Zn0.21O7,1
Y,Y1Ba2Cu2.7Zn0.3O7,1
Y,Y1Ba2Cu2.76Zn0.24O7,1
Y,Y1Ba2Cu2.98Ni0.02O7,1
Y,Y1Ba2Cu2.95Ni0.05O7,1
Y,Y1Ba2Cu2.9Ni0.1O7,1
Y,Y1Ba2Cu2.8Ni0.2O7,1
Y,Y1Ba2Cu2.6Ni0.4O7,1
Y,Ba1Y0.67La0.33Cu1.8Li0.2O,0.67
Y,Y1Ba2Cu2.6Ni0.4O7,1
Y,Y1Ba2Cu3O6.7,1
Y,Y2Ba4Cu7O15,2
Y,Y1Ba2Cu3O,1
Y,Y1Ba1.9Ca0.1Cu3O6.84,1
Y,Y1Ba1.9Sr0.1Cu3O6.89,1
Y,Y1Ba2Cu2.975Zn0.025O6.93,1
Y,Y1Ba2Cu2.95Zn0.05O6.94,1
Y,Y1Ba2Cu2.925Zn0.075O6.94,1
Y,Y1Ba2Cu2.9Zn0.1O6.94,1
Y,Y1Ba2Cu2.8Zn0.2O6.88,1
Y,Y1Ba2Cu2.7Zn0.3O6.92,1
Y,Y1Ba2Cu2.97Fe0.03O7,1
Y,Y1Ba2Cu2.82Fe0.18O7,1
Y,Y0.9Er0.1Ba1.9Sr0.1Cu3O7,0.9
Y,Y0.9Ho0.1Ba2Cu3O7,0.9
Y,Y1Ba2Cu2.975Zn0.025O6.85,1
Y,Y1Ba2Cu2.95Zn0.05O6.85,1
Y,Y1Ba2Cu2.925Zn0.075O6.85,1
Y,Y1Ba2Cu2.9Zn0.1O6.85,1
Y,Y1Ba2Cu2.85Zn0.15O6.85,1
Y,Y1Ba2Cu2.8Zn0.2O6.85,1
Y,Y1Ba2Cu2.8Ni0.2O7,1
Y,Y1Ba2Cu2.88Ni0.12O7,1
Y,Y1Ba2Cu2.75Ni0.25O7,1
Y,Y1Ba2Cu2.72Ni0.28O7,1
Y,Y1Ba2Cu2.89Co0.11O7,1
Y,Y1Ba2Cu2.82Co0.18O7,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba1.9K0.1Cu3O6.9,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu2.97Fe0.03O7,1
Y,Y1Ba2Cu2.94Fe0.06O7,1
Y,Y1Ba2Cu2.88Fe0.12O7,1
Y,Y1Ba2Cu3O7,1
Y,Y1.1Ba1.9Cu3O7,1.1
Y,Y1Ba2Cu3O6.5,1
Y,Y1Ba2Cu3O6.92,1
Y,Y1Ba2Cu3O6.66,1
Y,Y1Ba2Cu3O6.95,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu3O7,1
Y,Y1Ba2Cu3O7,1
Y,Y0.9Ba2.1Cu3O7,0.9
Y,Y1.1Ba1.9Cu3O7,1.1
Y,Y1Ba2Cu3O7,1
Zr,Y1Ba2Cu2.98Zr0.02O6.84,0.02
Zr,Y1Ba2Cu2.94Zr0.06O6.81,0.06
Zr,Y1Ba2Cu2.98Zr0.2O6.75,0.2
Nb,Y3Ba5Cu4Nb1O18,1
Mo,Y1Ba2Cu2.97Mo0.03O,0.03
Mo,Y1Ba2Cu2.94Mo0.06O,0.06
Mo,Y1Ba2Cu2.895Mo0.105O,0.105
Mo,Y1Ba2Cu2.85Mo0.15O,0.15
Mo,Li0.9Mo6O17,6
